Date,Open,High,Low,Close,Adj Close,Volume,company
2023-10-03,143.0,157.300003,142.199997,157.300003,157.300003,122117100,JSW
2023-10-04,165.100006,168.699997,160.399994,164.949997,164.949997,55015120,JSW
2023-10-05,166.5,167.850006,159.300003,163.800003,163.800003,14856340,JSW
2023-10-06,165.149994,173.350006,164.0,171.600006,171.600006,14529440,JSW
2023-10-09,168.0,169.050003,161.199997,162.850006,162.850006,8685101,JSW
2023-10-10,164.0,174.800003,163.050003,169.75,169.75,11096550,JSW
2023-10-11,171.75,175.800003,170.199997,172.699997,172.699997,6367753,JSW
2023-10-12,173.649994,174.800003,171.199997,172.149994,172.149994,3980057,JSW
2023-10-13,170.550003,174.649994,169.350006,170.25,170.25,3828930,JSW
2023-10-16,170.899994,171.0,165.75,167.850006,167.850006,3230784,JSW
2023-10-17,169.699997,177.75,168.300003,177.0,177.0,11425810,JSW
2023-10-18,178.899994,186.350006,173.5,175.100006,175.100006,16767220,JSW
2023-10-19,175.0,181.550003,174.300003,178.899994,178.899994,6152869,JSW
2023-10-20,179.449997,181.5,175.350006,176.100006,176.100006,3401682,JSW
2023-10-23,177.199997,178.449997,166.5,167.350006,167.350006,5466657,JSW
2023-10-25,170.0,170.800003,162.350006,165.649994,165.649994,3701887,JSW
2023-10-26,166.0,173.449997,162.050003,172.199997,172.199997,5038029,JSW
2023-10-27,174.0,179.949997,172.75,176.199997,176.199997,4251314,JSW
2023-10-30,177.399994,177.399994,168.5,169.75,169.75,5625385,JSW
2023-10-31,171.449997,172.899994,168.0,169.550003,169.550003,2413657,JSW
2023-11-01,170.850006,173.5,167.649994,168.149994,168.149994,2823188,JSW
2023-11-02,170.5,173.0,169.550003,171.75,171.75,1766150,JSW
2023-11-03,172.050003,174.699997,170.199997,171.449997,171.449997,2521359,JSW
2023-11-06,179.0,188.550003,177.199997,188.300003,188.300003,20256520,JSW
2023-11-07,194.399994,207.100006,187.350006,205.899994,205.899994,23030250,JSW
2023-11-08,208.399994,215.449997,201.5,202.350006,202.350006,18757430,JSW
2023-11-09,202.5,206.5,198.199997,199.399994,199.399994,5998279,JSW
2023-11-10,199.350006,206.600006,194.850006,197.0,197.0,7928580,JSW
2023-11-13,202.949997,202.949997,199.25,200.399994,200.399994,3623579,JSW
2023-11-15,202.0,202.25,197.149994,197.850006,197.850006,2728869,JSW
2023-11-16,198.449997,206.649994,196.5,202.800003,202.800003,6737642,JSW
2023-11-17,213.449997,220.0,207.75,209.300003,209.300003,16087740,JSW
2023-11-20,211.0,212.449997,205.5,206.550003,206.550003,3768056,JSW
2023-11-21,207.949997,209.800003,204.050003,207.25,207.25,3695871,JSW
2023-11-22,207.5,211.949997,205.199997,208.199997,208.199997,3523114,JSW
2023-11-23,209.399994,210.300003,204.399994,205.899994,205.899994,2434510,JSW
2023-11-24,205.800003,207.899994,202.550003,206.0,206.0,3374870,JSW
2023-11-28,206.75,209.399994,202.600006,208.399994,208.399994,3513501,JSW
2023-11-29,208.899994,217.149994,207.550003,210.75,210.75,6690057,JSW
2023-11-30,215.0,215.399994,207.800003,210.5,210.5,3401542,JSW
2023-12-01,211.850006,224.5,211.100006,219.850006,219.850006,10488870,JSW
2023-12-04,227.600006,227.600006,216.550003,217.600006,217.600006,5283493,JSW
2023-12-05,222.800003,234.800003,222.0,227.050003,227.050003,11620460,JSW
2023-12-06,229.5,244.899994,229.0,238.949997,238.949997,10704710,JSW
2023-12-07,241.0,247.5,235.0,236.199997,236.199997,9396753,JSW
2023-12-08,237.850006,240.0,224.800003,228.399994,228.399994,7482839,JSW
2023-12-11,230.0,235.5,229.649994,231.149994,231.149994,4621566,JSW
2023-12-12,232.0,241.25,229.449997,237.949997,237.949997,6968428,JSW
2023-12-13,239.0,242.0,236.0,238.850006,238.850006,3906056,JSW
2023-12-14,241.399994,242.399994,235.25,236.199997,236.199997,3414212,JSW
2023-12-15,237.699997,238.800003,230.800003,231.600006,231.600006,3399180,JSW
2023-12-18,220.0,235.850006,220.0,232.0,232.0,7612490,JSW
2023-12-19,232.899994,233.5,223.550003,224.800003,224.800003,4194862,JSW
2023-12-20,225.5,229.600006,210.0,210.850006,210.850006,6646370,JSW
2023-12-21,208.0,218.0,205.649994,214.300003,214.300003,5087234,JSW
2023-12-22,216.899994,221.649994,214.0,220.5,220.5,4041864,JSW
2023-12-26,221.300003,222.899994,219.100006,220.899994,220.899994,2093766,JSW
2023-12-27,222.0,223.0,211.25,212.199997,212.199997,4343792,JSW
2023-12-28,214.0,215.100006,210.199997,210.850006,210.850006,4210099,JSW
2023-12-29,211.25,214.199997,208.0,208.300003,208.300003,4144780,JSW
2024-01-01,208.300003,212.399994,208.300003,210.649994,210.649994,4134909,JSW
2024-01-02,210.649994,213.449997,207.5,210.25,210.25,3179497,JSW
2024-01-03,210.25,216.800003,209.5,213.649994,213.649994,4654889,JSW
2024-01-04,214.199997,216.25,213.399994,214.300003,214.300003,2952871,JSW
